iter	Passed	Remaining
7500	336342	112054
7501	336375	112005
7502	336405	111955
7503	336430	111904
7504	336454	111852
7505	336483	111802
7506	336514	111753
7507	336543	111703
7508	336575	111653
7509	336600	111602
7510	336628	111552
7511	336658	111502
7512	336688	111452
7513	336716	111402
7514	336744	111351
7515	336782	111304
7516	336823	111258
7517	336862	111212
7518	336903	111165
7519	336941	111118
7520	336980	111072
7521	337022	111026
7522	337114	110997
7523	337244	110980
7524	337380	110965
7525	337549	110961
7526	337594	110916
7527	337633	110869
7528	337670	110822
7529	337703	110773
7530	337741	110726
7531	337781	110680
7532	337815	110631
7533	337838	110579
7534	337864	110529
7535	337894	110479
7536	337924	110429
7537	337953	110379
7538	337983	110330
7539	338012	110280
7540	338039	110229
7541	338064	110178
7542	338092	110127
7543	338119	110077
7544	338147	110026
7545	338175	109976
7546	338206	109927
7547	338242	109879
7548	338283	109833
7549	338320	109786
7550	338361	109740
7551	338400	109693
7552	338443	109647
7553	338483	109601
7554	338524	109555
7555	338549	109504
7556	338654	109479
7557	338785	109462
7558	339328	109578
7559	339490	109570
7560	339554	109532
7561	339611	109491
7562	339666	109449
7563	339712	109404
7564	339750	109357
7565	339792	109311
7566	339831	109265
7567	339870	109218
7568	339910	109171
7569	339946	109124
7570	339976	109074
7571	340014	109027
7572	340053	108980
7573	340096	108935
7574	340132	108887
7575	340162	108837
7576	340208	108793
7577	340252	108748
7578	340292	108701
7579	340339	108657
7580	340385	108612
7581	340424	108565
7582	340462	108518
7583	340502	108472
7584	340680	108469
7585	340819	108454
7586	340970	108443
7587	341078	108418
7588	341129	108375
7589	341180	108332
7590	341228	108288
7591	341268	108242
7592	341306	108195
7593	341336	108145
7594	341376	108098
7595	341414	108051
7596	341454	108005
7597	341487	107956
7598	341523	107908
7599	341576	107866
7600	341628	107823
7601	341676	107779
7602	341716	107733
7603	341750	107684
7604	341787	107637
7605	341826	107590
7606	341868	107544
7607	341912	107499
7608	341954	107453
7609	341995	107407
7610	342031	107359
7611	342174	107345
7612	342345	107339
7613	342493	107327
7614	342607	107303
7615	342664	107262
7616	342730	107224
7617	342790	107183
7618	342846	107142
7619	342884	107095
7620	342913	107045
7621	342949	106997
7622	342987	106950
7623	343024	106902
7624	343064	106856
7625	343093	106806
7626	343138	106761
7627	343175	106713
7628	343216	106667
7629	343247	106618
7630	343286	106571
7631	343325	106524
7632	343367	106478
7633	343403	106430
7634	343447	106385
7635	343477	106335
7636	343518	106289
7637	343561	106244
7638	343704	106229
7639	343843	106213
7640	343985	106198
7641	344165	106195
7642	344225	106154
7643	344283	106113
7644	344338	106071
7645	344395	106030
7646	344429	105981
7647	344471	105935
7648	344509	105888
7649	344553	105843
7650	344597	105797
7651	344636	105750
7652	344681	105705
7653	344721	105659
7654	344759	105612
7655	344801	105566
7656	344841	105519
7657	344879	105472
7658	344915	105424
7659	344957	105378
7660	345001	105333
7661	345039	105286
7662	345078	105239
7663	345118	105192
7664	345213	105162
7665	345361	105149
7666	345501	105133
7667	345632	105114
7668	345730	105085
7669	345763	105036
7670	345802	104989
7671	345840	104942
7672	345876	104894
7673	345908	104845
7674	345943	104797
7675	345991	104753
7676	346025	104704
7677	346053	104654
7678	346081	104604
7679	346106	104552
7680	346130	104501
7681	346156	104450
7682	346184	104400
7683	346214	104351
7684	346244	104301
7685	346273	104251
7686	346304	104202
7687	346328	104150
7688	346358	104101
7689	346386	104050
7690	346424	104003
7691	346474	103960
7692	346513	103913
7693	346532	103860
7694	346573	103814
7695	346611	103767
7696	346651	103720
7697	346687	103672
7698	347190	103764
7699	347312	103742
7700	347437	103721
7701	347581	103705
7702	347615	103657
7703	347650	103609
7704	347686	103561
7705	347725	103514
7706	347764	103467
7707	347810	103422
7708	347837	103372
7709	347867	103322
7710	347897	103272
7711	347926	103223
7712	347953	103172
7713	347981	103122
7714	348009	103072
7715	348036	103021
7716	348064	102971
7717	348090	102920
7718	348121	102871
7719	348144	102819
7720	348174	102770
7721	348201	102719
7722	348240	102673
7723	348281	102626
7724	348323	102580
7725	348364	102534
7726	348405	102488
7727	348443	102440
7728	348482	102394
7729	348518	102346
7730	348545	102295
7731	348621	102259
7732	348748	102238
7733	348879	102218
7734	349048	102210
7735	349094	102165
7736	349125	102116
7737	349168	102070
7738	349206	102023
7739	349245	101976
7740	349277	101927
7741	349311	101878
7742	349358	101834
7743	349386	101784
7744	349442	101742
7745	349487	101696
7746	349525	101649
7747	349564	101602
7748	349597	101554
7749	349631	101506
7750	349671	101459
7751	349709	101412
7752	349746	101364
7753	349784	101317
7754	349818	101269
7755	349863	101223
7756	349910	101179
7757	349949	101132
7758	349989	101085
7759	350028	101039
7760	350121	101007
7761	350291	100998
7762	350429	100980
7763	350578	100965
7764	350711	100945
7765	350770	100904
7766	350828	100862
7767	350887	100821
7768	350941	100778
7769	350978	100731
7770	351013	100683
7771	351052	100636
7772	351092	100589
7773	351126	100541
7774	351165	100494
7775	351205	100447
7776	351240	100399
7777	351282	100353
7778	351312	100304
7779	351351	100257
7780	351387	100209
7781	351431	100163
7782	351467	100116
7783	351506	100069
7784	351544	100021
7785	351581	99974
7786	351622	99928
7787	351661	99881
7788	351786	99858
7789	351933	99842
7790	352075	99824
7791	352229	99810
7792	352286	99768
7793	352346	99727
7794	352398	99684
7795	352450	99640
7796	352507	99599
7797	352549	99553
7798	352585	99505
7799	352625	99458
7800	352666	99411
7801	352705	99365
7802	352743	99317
7803	352782	99270
7804	352820	99223
7805	352853	99175
7806	352891	99127
7807	352925	99079
7808	352961	99031
7809	352998	98984
7810	353035	98936
7811	353075	98890
7812	353113	98842
7813	353149	98795
7814	353182	98746
7815	353700	98833
7816	353851	98817
7817	353997	98800
7818	354194	98797
7819	354256	98756
7820	354316	98715
7821	354369	98672
7822	354427	98630
7823	354468	98584
7824	354503	98536
7825	354549	98491
7826	354593	98445
7827	354632	98398
7828	354667	98349
7829	354706	98303
7830	354748	98256
7831	354787	98209
7832	354824	98162
7833	354863	98115
7834	354902	98068
7835	354939	98020
7836	354987	97976
7837	355023	97928
7838	355064	97881
7839	355101	97834
7840	355135	97785
7841	355175	97739
7842	355273	97708
7843	355412	97688
7844	355543	97666
7845	355718	97657
7846	355762	97611
7847	355805	97565
7848	355841	97517
7849	355875	97469
7850	355913	97421
7851	355948	97373
7852	355985	97325
7853	356032	97281
7854	356064	97232
7855	356092	97182
7856	356122	97132
7857	356149	97082
7858	356178	97032
7859	356208	96983
7860	356236	96932
7861	356261	96882
7862	356291	96832
7863	356320	96782
7864	356347	96732
7865	356372	96681
7866	356401	96631
7867	356430	96582
7868	356464	96533
7869	356503	96486
7870	356539	96439
7871	356577	96391
7872	356609	96342
7873	356642	96294
7874	356675	96245
7875	356710	96197
7876	356806	96166
7877	356928	96141
7878	357058	96118
7879	357188	96096
7880	357289	96066
7881	357329	96019
7882	357358	95969
7883	357390	95920
7884	357430	95873
7885	357472	95827
7886	357504	95778
7887	357533	95729
7888	357564	95679
7889	357593	95630
7890	357615	95578
7891	357645	95529
7892	357674	95479
7893	357704	95430
7894	357729	95379
7895	357754	95328
7896	357778	95277
7897	357802	95226
7898	357830	95176
7899	357859	95127
7900	357886	95077
7901	357922	95029
7902	357956	94980
7903	357993	94933
7904	358030	94885
7905	358071	94839
7906	358112	94793
7907	358151	94746
7908	358186	94698
7909	358223	94650
7910	358249	94600
7911	358366	94574
7912	358493	94550
7913	358625	94527
7914	358778	94510
7915	358812	94462
7916	358852	94415
7917	358891	94368
7918	358927	94320
7919	358958	94272
7920	358996	94224
7921	359034	94177
7922	359079	94132
7923	359110	94082
7924	359139	94033
7925	359166	93983
7926	359193	93933
7927	359223	93883
7928	359245	93832
7929	359274	93782
7930	359296	93731
7931	359324	93681
7932	359350	93631
7933	359378	93581
7934	359408	93532
7935	359449	93485
7936	359504	93443
7937	359548	93397
7938	359589	93351
7939	359640	93307
7940	359681	93260
7941	359721	93214
7942	359760	93167
7943	359921	93151
7944	360460	93234
7945	360598	93212
7946	360779	93202
7947	360847	93162
7948	360904	93120
7949	360959	93077
7950	361010	93033
7951	361054	92987
7952	361094	92941
7953	361135	92894
7954	361174	92847
7955	361215	92800
7956	361255	92754
7957	361293	92706
7958	361331	92659
7959	361368	92611
7960	361400	92563
7961	361434	92514
7962	361467	92466
7963	361508	92419
7964	361550	92373
7965	361583	92324
7966	361622	92277
7967	361660	92230
7968	361702	92184
7969	361743	92137
7970	361779	92090
7971	361906	92065
7972	362045	92043
7973	362196	92025
7974	362371	92012
7975	362425	91969
7976	362465	91922
7977	362503	91875
7978	362553	91831
7979	362613	91789
7980	362657	91743
7981	362696	91696
7982	362736	91649
7983	362767	91600
7984	362806	91553
7985	362844	91506
7986	362884	91459
7987	362923	91412
7988	362959	91364
7989	362990	91315
7990	363024	91267
7991	363060	91219
7992	363096	91171
7993	363139	91125
7994	363168	91076
7995	363204	91028
7996	363236	90979
7997	363269	90931
7998	363309	90884
7999	363349	90837
8000	363486	90814
8001	363642	90796
8002	363801	90779
8003	363940	90757
8004	363997	90715
8005	364052	90672
8006	364109	90629
8007	364163	90586
8008	364200	90538
8009	364239	90491
8010	364276	90443
8011	364311	90395
8012	364350	90348
8013	364389	90301
8014	364425	90253
8015	364462	90206
8016	364500	90158
8017	364540	90112
8018	364577	90064
8019	364610	90016
8020	364647	89968
8021	364683	89920
8022	364721	89873
8023	364760	89826
8024	364796	89778
8025	364843	89733
8026	364899	89690
8027	365083	89679
8028	365244	89661
8029	365385	89639
8030	365521	89616
8031	365562	89570
8032	365601	89522
8033	365641	89476
8034	365679	89428
8035	365718	89381
8036	365756	89334
8037	365800	89288
8038	365838	89241
8039	365868	89191
8040	365896	89142
8041	365924	89092
8042	365954	89042
8043	365985	88994
8044	366014	88944
8045	366045	88895
8046	366070	88845
8047	366100	88795
8048	366128	88746
8049	366157	88696
8050	366186	88647
8051	366209	88596
8052	366246	88548
8053	366280	88500
8054	366321	88453
8055	366362	88407
8056	366394	88358
8057	366435	88311
8058	366466	88263
8059	366508	88216
8060	366636	88191
8061	366766	88165
8062	367284	88233
8063	367439	88214
8064	367485	88169
8065	367524	88121
8066	367561	88074
8067	367599	88027
8068	367638	87980
8069	367680	87933
8070	367716	87885
8071	367744	87836
8072	367774	87786
8073	367804	87737
8074	367833	87687
8075	367862	87638
8076	367889	87588
8077	367918	87538
8078	367947	87489
8079	367977	87440
8080	368008	87391
8081	368035	87341
8082	368064	87291
8083	368094	87242
8084	368131	87195
8085	368168	87147
8086	368206	87100
8087	368238	87051
8088	368275	87003
8089	368313	86956
8090	368350	86909
8091	368394	86863
8092	368433	86816
8093	368512	86778
8094	368640	86752
8095	368773	86727
8096	368900	86701
8097	369012	86670
8098	369045	86622
8099	369085	86575
8100	369123	86528
8101	369159	86480
8102	369199	86433
8103	369237	86386
8104	369291	86342
8105	369321	86293
8106	369381	86251
8107	369430	86206
8108	369469	86159
8109	369507	86112
8110	369540	86063
8111	369581	86016
8112	369619	85969
8113	369654	85921
8114	369689	85873
8115	369722	85825
8116	369755	85776
8117	369802	85731
8118	369845	85685
8119	369886	85638
8120	369926	85591
8121	369965	85544
8122	370098	85519
8123	370244	85497
8124	370385	85473
8125	370556	85456
8126	370598	85410
8127	370653	85367
8128	370703	85322
8129	370763	85280
8130	370813	85235
8131	370852	85188
8132	370885	85139
8133	370921	85092
8134	370957	85044
8135	370992	84996
8136	371030	84949
8137	371068	84901
8138	371101	84853
8139	371134	84804
8140	371169	84756
8141	371207	84709
8142	371246	84662
8143	371286	84615
8144	371320	84567
8145	371361	84520
8146	371401	84473
8147	371441	84426
8148	371481	84379
8149	371512	84331
8150	371545	84282
8151	371649	84250
8152	371806	84229
8153	371957	84208
8154	372125	84190
8155	372195	84150
8156	372254	84107
8157	372313	84064
8158	372368	84021
8159	372418	83976
8160	372449	83927
8161	372489	83880
8162	372523	83832
8163	372560	83785
8164	372597	83737
8165	372635	83690
8166	372671	83642
8167	372706	83594
8168	372748	83547
8169	372781	83499
8170	372820	83452
8171	372851	83403
8172	372887	83355
8173	372925	83308
8174	372960	83260
8175	373001	83213
8176	373037	83165
8177	373074	83118
8178	373112	83070
8179	373206	83036
8180	373355	83013
8181	373506	82991
8182	374095	83066
8183	374161	83025
8184	374217	82981
8185	374266	82936
8186	374323	82893
8187	374376	82849
8188	374415	82802
8189	374453	82754
8190	374484	82705
8191	374523	82658
8192	374566	82612
8193	374606	82565
8194	374645	82518
8195	374683	82470
8196	374716	82422
8197	374754	82374
8198	374793	82327
8199	374837	82281
8200	374866	82232
8201	374898	82183
8202	374932	82135
8203	374974	82088
8204	375027	82044
8205	375064	81996
8206	375103	81949
8207	375244	81924
8208	375373	81897
8209	375515	81872
8210	375667	81849
8211	375717	81805
8212	375754	81757
8213	375788	81709
8214	375827	81661
8215	375865	81614
8216	375895	81565
8217	375933	81517
8218	375971	81470
8219	376008	81422
8220	376036	81373
8221	376062	81323
8222	376089	81273
8223	376116	81223
8224	376145	81174
8225	376173	81124
8226	376205	81075
8227	376234	81026
8228	376261	80976
8229	376289	80927
8230	376318	80878
8231	376345	80828
8232	376372	80778
8233	376408	80730
8234	376446	80683
8235	376487	80636
8236	376527	80589
8237	376567	80542
8238	376607	80495
8239	376643	80448
8240	376682	80400
8241	376833	80377
8242	376961	80349
8243	377090	80321
8244	377230	80295
8245	377265	80247
8246	377302	80200
8247	377333	80151
8248	377368	80103
8249	377406	80055
8250	377446	80009
8251	377487	79962
8252	377516	79912
8253	377546	79863
8254	377573	79814
8255	377602	79764
8256	377632	79715
8257	377662	79666
8258	377691	79617
8259	377721	79568
8260	377749	79518
8261	377779	79469
8262	377812	79421
8263	377841	79372
8264	377870	79323
8265	377906	79275
8266	377944	79227
8267	377984	79181
8268	378019	79133
8269	378060	79086
8270	378100	79039
8271	378138	78992
8272	378172	78944
8273	378209	78896
8274	378312	78862
8275	378442	78834
8276	378567	78805
8277	378744	78786
8278	378783	78739
8279	378818	78691
8280	378852	78643
8281	378886	78595
8282	378923	78547
8283	378957	78499
8284	378989	78451
8285	379031	78404
8286	379068	78356
8287	379104	78309
8288	379129	78259
8289	379159	78210
8290	379190	78161
8291	379218	78112
8292	379244	78062
8293	379271	78012
8294	379300	77963
8295	379329	77914
8296	379357	77865
8297	379389	77816
8298	379415	77766
8299	379438	77716
8300	379466	77666
8301	379505	77619
8302	379541	77572
8303	379584	77525
8304	379618	77477
8305	379656	77430
8306	379691	77382
8307	379733	77336
8308	379872	77309
8309	380021	77284
8310	380166	77259
8311	380300	77231
8312	380421	77200
8313	380476	77156
8314	380528	77112
8315	380588	77069
8316	380630	77023
8317	380668	76975
8318	380705	76928
8319	380744	76881
8320	380783	76833
8321	380822	76786
8322	380855	76738
8323	380895	76691
8324	380930	76643
8325	380960	76594
8326	380999	76547
8327	381037	76500
8328	381069	76451
8329	381103	76403
8330	381140	76356
8331	381181	76309
8332	381226	76263
8333	381268	76217
8334	381309	76170
8335	381341	76121
8336	381851	76168
8337	382001	76143
8338	382152	76118
8339	382290	76091
8340	382421	76062
8341	382483	76019
8342	382537	75975
8343	382591	75931
8344	382650	75888
8345	382694	75841
8346	382733	75794
8347	382773	75747
8348	382807	75699
8349	382847	75652
8350	382881	75604
8351	382917	75556
8352	382950	75508
8353	382990	75461
8354	383031	75414
8355	383070	75367
8356	383111	75320
8357	383149	75272
8358	383187	75225
8359	383222	75177
8360	383261	75130
8361	383301	75083
8362	383342	75036
8363	383452	75003
8364	383604	74978
8365	383765	74954
8366	383953	74936
8367	384016	74894
8368	384075	74850
8369	384135	74807
8370	384188	74763
8371	384249	74720
8372	384288	74673
8373	384323	74624
8374	384363	74577
8375	384402	74530
8376	384432	74481
8377	384471	74434
8378	384506	74386
8379	384546	74339
8380	384583	74291
8381	384620	74244
8382	384659	74197
8383	384698	74149
8384	384741	74103
8385	384782	74056
8386	384825	74010
8387	384892	73968
8388	384962	73927
8389	385105	73899
8390	385264	73875
8391	385406	73848
8392	385574	73825
8393	385618	73779
8394	385649	73730
8395	385684	73682
8396	385721	73634
8397	385758	73587
8398	385790	73538
8399	385831	73491
8400	385865	73443
8401	385894	73394
8402	385922	73344
8403	385951	73295
8404	385980	73246
8405	386010	73197
8406	386032	73147
8407	386062	73098
8408	386090	73049
8409	386121	73000
8410	386151	72951
8411	386178	72902
8412	386202	72852
8413	386227	72802
8414	386265	72754
8415	386304	72707
8416	386340	72659
8417	386379	72612
8418	386416	72565
8419	386460	72518
8420	386494	72470
8421	386536	72423
8422	386576	72376
8423	386686	72342
8424	386814	72312
8425	387332	72354
8426	387463	72324
8427	387562	72288
8428	387601	72241
8429	387635	72193
8430	387674	72145
8431	387705	72096
8432	387744	72049
8433	387787	72003
8434	387828	71956
8435	387866	71908
8436	387897	71860
8437	387928	71811
8438	387958	71762
8439	387988	71713
8440	388018	71664
8441	388047	71615
8442	388077	71566
8443	388107	71517
8444	388138	71468
8445	388162	71419
8446	388192	71370
8447	388222	71321
8448	388257	71273
8449	388301	71226
8450	388340	71179
8451	388379	71132
8452	388420	71085
8453	388462	71038
8454	388500	70991
8455	388595	70954
8456	388721	70923
8457	388842	70890
8458	388973	70860
8459	389098	70828
8460	389137	70781
8461	389176	70734
8462	389206	70685
8463	389240	70637
8464	389277	70589
8465	389317	70542
8466	389345	70493
8467	389371	70443
8468	389421	70398
8469	389469	70352
8470	389508	70305
8471	389548	70258
8472	389584	70210
8473	389625	70163
8474	389656	70115
8475	389697	70068
8476	389736	70021
8477	389773	69973
8478	389818	69927
8479	389873	69883
8480	389907	69834
8481	389946	69787
8482	389985	69740
8483	390026	69693
8484	390065	69646
8485	390235	69622
8486	390374	69593
8487	390529	69566
8488	390721	69546
8489	390778	69502
8490	390834	69458
8491	390891	69414
8492	390936	69367
8493	390990	69323
8494	391046	69279
8495	391096	69233
8496	391134	69186
8497	391179	69139
8498	391210	69091
8499	391248	69043
8500	391282	68995
8501	391320	68948
8502	391359	68900
8503	391398	68853
8504	391434	68805
8505	391470	68758
8506	391509	68710
8507	391549	68663
8508	391585	68616
8509	391628	68569
8510	391668	68522
8511	391707	68475
8512	391799	68437
8513	391954	68410
8514	392094	68380
8515	392241	68352
8516	392373	68321
8517	392431	68277
8518	392486	68232
8519	392543	68188
8520	392593	68142
8521	392633	68095
8522	392668	68047
8523	392706	68000
8524	392743	67952
8525	392783	67905
8526	392823	67858
8527	392864	67811
8528	392898	67763
8529	392928	67714
8530	392968	67667
8531	393003	67619
8532	393041	67572
8533	393080	67524
8534	393115	67476
8535	393147	67428
8536	393186	67380
8537	393226	67333
8538	393266	67286
8539	393304	67239
8540	393398	67201
8541	393956	67242
8542	394096	67212
8543	394239	67183
8544	394378	67152
8545	394432	67107
8546	394495	67064
8547	394564	67022
8548	394627	66979
8549	394688	66935
8550	394733	66889
8551	394770	66841
8552	394806	66793
8553	394846	66746
8554	394881	66698
8555	394919	66650
8556	394951	66602
8557	394980	66553
8558	395007	66503
8559	395032	66454
8560	395059	66404
8561	395092	66356
8562	395143	66310
8563	395189	66264
8564	395236	66218
8565	395280	66172
8566	395316	66124
8567	395427	66089
8568	395571	66059
8569	395695	66026
8570	395825	65993
8571	395956	65961
8572	395994	65914
8573	396024	65865
8574	396067	65818
8575	396106	65771
8576	396142	65723
8577	396182	65676
8578	396217	65628
8579	396247	65579
8580	396275	65530
8581	396305	65481
8582	396334	65432
8583	396358	65382
8584	396388	65333
8585	396416	65284
8586	396439	65234
8587	396469	65185
8588	396497	65136
8589	396527	65087
8590	396555	65038
8591	396582	64989
8592	396615	64940
8593	396658	64894
8594	396694	64846
8595	396735	64799
8596	396774	64752
8597	396813	64704
8598	396847	64656
8599	396887	64609
8600	396929	64562
8601	397043	64527
8602	397168	64494
8603	397297	64461
8604	397477	64437
8605	397524	64391
8606	397559	64343
8607	397600	64296
8608	397638	64248
8609	397674	64200
8610	397711	64152
8611	397749	64105
8612	397789	64058
8613	397827	64010
8614	397857	63962
8615	397881	63912
8616	397909	63863
8617	397939	63814
8618	397969	63765
8619	397998	63716
8620	398020	63666
8621	398048	63617
8622	398078	63568
8623	398106	63519
8624	398136	63470
8625	398165	63422
8626	398193	63373
8627	398228	63325
8628	398268	63278
8629	398309	63230
8630	398346	63183
8631	398387	63136
8632	398430	63089
8633	398470	63042
8634	398560	63003
8635	398683	62969
8636	398812	62936
8637	398941	62903
8638	399124	62878
8639	399182	62834
8640	399228	62787
8641	399272	62741
8642	399327	62696
8643	399367	62649
8644	399406	62602
8645	399444	62554
8646	399485	62507
8647	399526	62460
8648	399565	62413
8649	399604	62366
8650	399642	62318
8651	399680	62271
8652	399718	62223
8653	399754	62175
8654	399793	62128
8655	399834	62081
8656	399881	62035
8657	399927	61989
8658	399962	61941
8659	400003	61894
8660	400043	61847
8661	400082	61799
8662	400644	61833
8663	400785	61801
8664	400929	61770
8665	401124	61747
8666	401189	61703
8667	401249	61659
8668	401307	61615
8669	401367	61570
8670	401426	61526
8671	401469	61479
8672	401505	61431
8673	401538	61383
8674	401579	61336
8675	401619	61289
8676	401655	61241
8677	401695	61194
8678	401731	61146
8679	401767	61098
8680	401803	61050
8681	401842	61003
8682	401881	60955
8683	401916	60907
8684	401956	60860
8685	401995	60813
8686	402034	60765
8687	402074	60718
8688	402117	60671
8689	402241	60637
8690	402393	60606
8691	402544	60576
8692	402734	60551
8693	402776	60504
8694	402836	60460
8695	402892	60415
8696	402946	60370
8697	403002	60325
8698	403036	60277
8699	403075	60229
8700	403109	60181
8701	403148	60134
8702	403186	60086
8703	403222	60038
8704	403258	59990
8705	403287	59941
8706	403317	59893
8707	403346	59844
8708	403384	59796
8709	403423	59749
8710	403462	59701
8711	403501	59654
8712	403540	59607
8713	403583	59560
8714	403617	59512
8715	403655	59464
8716	403694	59417
8717	403730	59369
8718	403852	59334
8719	404006	59303
8720	404133	59269
8721	404281	59237
8722	404410	59203
8723	404467	59158
8724	404522	59113
8725	404576	59068
8726	404629	59022
8727	404689	58978
8728	404745	58933
8729	404784	58886
8730	404825	58838
8731	404869	58792
8732	404910	58745
8733	404951	58697
8734	404998	58651
8735	405036	58604
8736	405070	58555
8737	405096	58506
8738	405125	58457
8739	405164	58410
8740	405202	58362
8741	405250	58316
8742	405291	58269
8743	405329	58222
8744	405366	58174
8745	405532	58145
8746	405665	58111
8747	405790	58076
8748	405956	58046
8749	406000	58000
8750	406037	57952
8751	406075	57904
8752	406114	57857
8753	406155	57810
8754	406192	57762
8755	406230	57714
8756	406277	57668
8757	406314	57620
8758	406342	57571
8759	406373	57523
8760	406401	57474
8761	406430	57425
8762	406462	57376
8763	406493	57328
8764	406522	57279
8765	406552	57230
8766	406579	57181
8767	406606	57132
8768	406634	57083
8769	406661	57034
8770	406689	56985
8771	406722	56937
8772	406758	56889
8773	406798	56842
8774	406835	56794
8775	406873	56747
8776	406908	56699
8777	406949	56652
8778	407438	56667
8779	407568	56632
8780	407696	56597
8781	407818	56561
8782	407951	56527
8783	407989	56479
8784	408027	56431
8785	408066	56384
8786	408103	56336
8787	408141	56288
8788	408181	56241
8789	408211	56193
8790	408242	56144
8791	408272	56095
8792	408301	56046
8793	408331	55998
8794	408360	55949
8795	408389	55900
8796	408420	55851
8797	408447	55802
8798	408477	55754
8799	408503	55705
8800	408530	55655
8801	408557	55606
8802	408587	55558
8803	408628	55511
8804	408665	55463
8805	408705	55416
8806	408740	55368
8807	408781	55321
8808	408820	55273
8809	408860	55226
8810	408902	55179
8811	408988	55138
8812	409141	55106
8813	409287	55073
8814	409423	55038
8815	409603	55010
8816	409681	54968
8817	409739	54923
8818	409799	54878
8819	409853	54833
8820	409911	54788
8821	409970	54743
8822	410007	54695
8823	410045	54648
8824	410080	54599
8825	410119	54552
8826	410157	54504
8827	410190	54456
8828	410228	54409
8829	410266	54361
8830	410305	54313
8831	410339	54265
8832	410377	54218
8833	410414	54170
8834	410454	54123
8835	410501	54076
8836	410555	54031
8837	410597	53984
8838	410708	53946
8839	410864	53914
8840	411018	53881
8841	411165	53848
8842	411295	53813
8843	411353	53768
8844	411391	53720
8845	411428	53672
8846	411477	53626
8847	411516	53578
8848	411555	53531
8849	411591	53483
8850	411632	53436
8851	411669	53388
8852	411709	53341
8853	411745	53293
8854	411784	53245
8855	411822	53198
8856	411861	53150
8857	411893	53102
8858	411928	53054
8859	411967	53007
8860	412005	52959
8861	412045	52912
8862	412082	52864
8863	412128	52817
8864	412165	52770
8865	412206	52723
8866	412244	52675
8867	412398	52642
8868	412555	52610
8869	413107	52628
8870	413277	52597
8871	413335	52552
8872	413396	52507
8873	413444	52460
8874	413506	52416
8875	413555	52370
8876	413607	52324
8877	413646	52276
8878	413679	52228
8879	413719	52180
8880	413755	52132
8881	413794	52085
8882	413829	52037
8883	413869	51989
8884	413913	51942
8885	413957	51896
8886	413989	51847
8887	414028	51800
8888	414065	51752
8889	414101	51704
8890	414132	51655
8891	414182	51609
8892	414225	51562
8893	414272	51516
8894	414392	51478
8895	414536	51444
8896	414665	51407
8897	414792	51371
8898	414947	51338
8899	414986	51290
8900	415025	51242
8901	415065	51195
8902	415103	51147
8903	415135	51099
8904	415178	51052
8905	415216	51004
8906	415249	50956
8907	415274	50907
8908	415302	50858
8909	415330	50809
8910	415360	50760
8911	415389	50711
8912	415418	50663
8913	415447	50614
8914	415477	50565
8915	415507	50517
8916	415537	50468
8917	415566	50419
8918	415595	50370
8919	415629	50322
8920	415669	50275
8921	415710	50228
8922	415747	50180
8923	415788	50133
8924	415821	50084
8925	415861	50037
8926	415900	49990
8927	415998	49949
8928	416127	49912
8929	416257	49876
8930	416386	49839
8931	416526	49804
8932	416562	49756
8933	416601	49708
8934	416639	49660
8935	416678	49613
8936	416718	49566
8937	416757	49518
8938	416792	49470
8939	416834	49423
8940	416868	49375
8941	416900	49326
8942	416923	49277
8943	416955	49229
8944	416984	49180
8945	417013	49131
8946	417042	49082
8947	417070	49034
8948	417097	48985
8949	417125	48936
8950	417153	48887
8951	417182	48839
8952	417205	48789
8953	417234	48741
8954	417262	48692
8955	417304	48645
8956	417337	48596
8957	417377	48549
8958	417418	48502
8959	417459	48455
8960	417501	48407
8961	417609	48368
8962	417738	48331
8963	417868	48294
8964	417996	48257
8965	418130	48220
8966	418166	48172
8967	418205	48125
8968	418238	48077
8969	418275	48029
8970	418313	47981
8971	418356	47934
8972	418386	47886
8973	418412	47837
8974	418441	47788
8975	418471	47740
8976	418498	47691
8977	418528	47642
8978	418557	47594
8979	418581	47544
8980	418611	47496
8981	418638	47447
8982	418668	47399
8983	418697	47350
8984	418723	47301
8985	418748	47252
8986	418778	47204
8987	418816	47156
8988	418850	47108
8989	418886	47060
8990	418924	47013
8991	418961	46965
8992	418998	46917
8993	419041	46870
8994	419083	46823
8995	419112	46775
8996	419687	46787
8997	419834	46751
8998	419982	46716
8999	420123	46680
9000	420256	46643
9001	420311	46597
9002	420372	46552
9003	420433	46507
9004	420492	46461
9005	420548	46416
9006	420588	46368
9007	420624	46321
9008	420655	46272
9009	420708	46226
9010	420738	46178
9011	420766	46129
9012	420798	46080
9013	420836	46033
9014	420867	45985
9015	420902	45936
9016	420938	45889
9017	420977	45841
9018	421016	45794
9019	421051	45746
9020	421087	45698
9021	421132	45651
9022	421178	45604
9023	421312	45567
9024	421465	45532
9025	421615	45496
9026	421769	45461
9027	421941	45428
9028	422000	45382
9029	422059	45337
9030	422108	45291
9031	422171	45246
9032	422224	45199
9033	422263	45152
9034	422306	45105
9035	422342	45057
9036	422380	45009
9037	422418	44961
9038	422458	44914
9039	422495	44866
9040	422537	44819
9041	422575	44771
9042	422631	44726
9043	422694	44681
9044	422742	44634
9045	422803	44589
9046	422862	44543
9047	422977	44504
9048	423191	44475
9049	423354	44440
9050	423549	44409
9051	423742	44377
9052	423812	44333
9053	423871	44287
